"CandidateId","CandidateName","TOTAL_VOTES","Party","WriteInVote","LocalityCode","LocalityName","PrecinctId","PrecinctName","DistrictId","DistrictType","DistrictName","OfficeId","OfficeTitle","ElectionId","ElectionType","ElectionDate","ElectionName","NumberOfSeats"
"cs723","Robert C. ""Bobby"" Scott","1116","Democratic","0","650","HAMPTON CITY","0203","203 - BURBANK","ed6011","congressional","03","cc269","Member, House of Representatives (3rd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1027","Stephanie Jackson Afonja","849","","0","650","HAMPTON CITY","0203","203 - BURBANK","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs534","Timothy M. Kaine","1093","Democratic","0","650","HAMPTON CITY","0203","203 - BURBANK","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1029","Tina Banks-Gray","931","","0","650","HAMPTON CITY","0203","203 - BURBANK","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs1301","W. H. ""Billy"" Hobbs, Jr.","407","","0","650","HAMPTON CITY","0203","203 - BURBANK","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs1304","Whalan McDew","322","","0","650","HAMPTON CITY","0203","203 - BURBANK","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"wi-cc200","WRITE IN VOTES","0","","2","650","HAMPTON CITY","0203","203 - BURBANK","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc122","WRITE IN VOTES","0","","2","650","HAMPTON CITY","0203","203 - BURBANK","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc226","WRITE IN VOTES","0","","8","650","HAMPTON CITY","0203","203 - BURBANK","ed5947","city","HAMPTON CITY","cc226","Member City Council - Special (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc269","WRITE IN VOTES","0","","0","650","HAMPTON CITY","0203","203 - BURBANK","ed6011","congressional","03","cc269","Member, House of Representatives (3rd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc300","WRITE IN VOTES","0","","6","650","HAMPTON CITY","0203","203 - BURBANK","ed5947","city","HAMPTON CITY","cc300","Mayor (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc489","WRITE IN VOTES","0","","13","650","HAMPTON CITY","0203","203 - BURBANK","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"wi-cc382","WRITE IN VOTES","0","","19","650","HAMPTON CITY","0203","203 - BURBANK","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs1302","Aaron T. Weaver","309","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs1028","Ann Stephens Cherry","966","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs1298","Carolyn S. Campbell","540","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs320","Chase R. Oliver","10","Libertarian","0","650","HAMPTON CITY","0204","204 - FORREST","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs616","Chelsea N. Greenwood","386","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc226","Member City Council - Special (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1305","Chris L. Bowman","371","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs321","Claudia De la Cruz","2","Independent","0","650","HAMPTON CITY","0204","204 - FORREST","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs322","Cornel R. West","11","Independent","0","650","HAMPTON CITY","0204","204 - FORREST","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs318","Donald J. Trump","565","Republican","0","650","HAMPTON CITY","0204","204 - FORREST","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1299","Hope L. Harper","730","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs535","Hung Cao","531","Republican","0","650","HAMPTON CITY","0204","204 - FORREST","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs806","James A. ""Jimmy"" Gray Jr","1126","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc300","Mayor (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1306","Janice Richison","238","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs615","Jeannie E. Belgrave","275","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc226","Member City Council - Special (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs319","Jill E. Stein","6","Green","0","650","HAMPTON CITY","0204","204 - FORREST","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs724","John Sitka, III","516","Republican","0","650","HAMPTON CITY","0204","204 - FORREST","ed6011","congressional","03","cc269","Member, House of Representatives (3rd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs317","Kamala D. Harris","1220","Democratic","0","650","HAMPTON CITY","0204","204 - FORREST","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1303","Latoya T. Fleming","421","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs614","Michelle Taylor Ferebee","828","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc226","Member City Council - Special (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1031","Natalie M. Kidd","801","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs1300","Randy C. Bowman Sr.","714","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs1030","Reginald C. Woodhouse","941","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs807","Richelle D. Wallace","535","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc300","Mayor (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs723","Robert C. ""Bobby"" Scott","1271","Democratic","0","650","HAMPTON CITY","0204","204 - FORREST","ed6011","congressional","03","cc269","Member, House of Representatives (3rd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1027","Stephanie Jackson Afonja","1010","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs534","Timothy M. Kaine","1265","Democratic","0","650","HAMPTON CITY","0204","204 - FORREST","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1029","Tina Banks-Gray","1058","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs1301","W. H. ""Billy"" Hobbs, Jr.","447","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs1304","Whalan McDew","361","","0","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"wi-cc226","WRITE IN VOTES","0","","11","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc226","Member City Council - Special (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc122","WRITE IN VOTES","0","","6","650","HAMPTON CITY","0204","204 - FORREST","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc382","WRITE IN VOTES","0","","20","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"wi-cc300","WRITE IN VOTES","0","","10","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc300","Mayor (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc200","WRITE IN VOTES","0","","4","650","HAMPTON CITY","0204","204 - FORREST","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc269","WRITE IN VOTES","0","","1","650","HAMPTON CITY","0204","204 - FORREST","ed6011","congressional","03","cc269","Member, House of Representatives (3rd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc489","WRITE IN VOTES","0","","19","650","HAMPTON CITY","0204","204 - FORREST","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs1302","Aaron T. Weaver","698","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs1028","Ann Stephens Cherry","1606","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs1298","Carolyn S. Campbell","1611","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs320","Chase R. Oliver","26","Libertarian","0","650","HAMPTON CITY","0205","205 - ASBURY","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs616","Chelsea N. Greenwood","981","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc226","Member City Council - Special (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1305","Chris L. Bowman","710","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs321","Claudia De la Cruz","5","Independent","0","650","HAMPTON CITY","0205","205 - ASBURY","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs322","Cornel R. West","10","Independent","0","650","HAMPTON CITY","0205","205 - ASBURY","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs318","Donald J. Trump","1821","Republican","0","650","HAMPTON CITY","0205","205 - ASBURY","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1299","Hope L. Harper","1128","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs535","Hung Cao","1766","Republican","0","650","HAMPTON CITY","0205","205 - ASBURY","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs806","James A. ""Jimmy"" Gray Jr","2243","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc300","Mayor (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1306","Janice Richison","415","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs615","Jeannie E. Belgrave","622","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc226","Member City Council - Special (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs319","Jill E. Stein","9","Green","0","650","HAMPTON CITY","0205","205 - ASBURY","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs724","John Sitka, III","1670","Republican","0","650","HAMPTON CITY","0205","205 - ASBURY","ed6011","congressional","03","cc269","Member, House of Representatives (3rd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs317","Kamala D. Harris","1486","Democratic","0","650","HAMPTON CITY","0205","205 - ASBURY","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1303","Latoya T. Fleming","482","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs614","Michelle Taylor Ferebee","1122","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc226","Member City Council - Special (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1031","Natalie M. Kidd","1935","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs1300","Randy C. Bowman Sr.","854","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs1030","Reginald C. Woodhouse","1356","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs807","Richelle D. Wallace","800","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc300","Mayor (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs723","Robert C. ""Bobby"" Scott","1595","Democratic","0","650","HAMPTON CITY","0205","205 - ASBURY","ed6011","congressional","03","cc269","Member, House of Representatives (3rd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1027","Stephanie Jackson Afonja","1427","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs534","Timothy M. Kaine","1551","Democratic","0","650","HAMPTON CITY","0205","205 - ASBURY","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1029","Tina Banks-Gray","1613","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs1301","W. H. ""Billy"" Hobbs, Jr.","1115","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs1304","Whalan McDew","398","","0","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"wi-cc300","WRITE IN VOTES","0","","31","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc300","Mayor (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc269","WRITE IN VOTES","0","","4","650","HAMPTON CITY","0205","205 - ASBURY","ed6011","congressional","03","cc269","Member, House of Representatives (3rd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc226","WRITE IN VOTES","0","","25","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc226","Member City Council - Special (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc200","WRITE IN VOTES","0","","1","650","HAMPTON CITY","0205","205 - ASBURY","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc122","WRITE IN VOTES","0","","6","650","HAMPTON CITY","0205","205 - ASBURY","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc489","WRITE IN VOTES","0","","45","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"wi-cc382","WRITE IN VOTES","0","","56","650","HAMPTON CITY","0205","205 - ASBURY","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs1302","Aaron T. Weaver","486","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs1028","Ann Stephens Cherry","1545","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs1298","Carolyn S. Campbell","930","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs320","Chase R. Oliver","7","Libertarian","0","650","HAMPTON CITY","0208","208 - KRAFT","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs616","Chelsea N. Greenwood","623","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc226","Member City Council - Special (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1305","Chris L. Bowman","577","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs321","Claudia De la Cruz","5","Independent","0","650","HAMPTON CITY","0208","208 - KRAFT","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs322","Cornel R. West","14","Independent","0","650","HAMPTON CITY","0208","208 - KRAFT","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs318","Donald J. Trump","1167","Republican","0","650","HAMPTON CITY","0208","208 - KRAFT","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1299","Hope L. Harper","1197","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs535","Hung Cao","1132","Republican","0","650","HAMPTON CITY","0208","208 - KRAFT","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs806","James A. ""Jimmy"" Gray Jr","2000","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc300","Mayor (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1306","Janice Richison","405","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs615","Jeannie E. Belgrave","430","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc226","Member City Council - Special (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs319","Jill E. Stein","9","Green","0","650","HAMPTON CITY","0208","208 - KRAFT","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs724","John Sitka, III","1063","Republican","0","650","HAMPTON CITY","0208","208 - KRAFT","ed6011","congressional","03","cc269","Member, House of Representatives (3rd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs317","Kamala D. Harris","1946","Democratic","0","650","HAMPTON CITY","0208","208 - KRAFT","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1303","Latoya T. Fleming","544","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs614","Michelle Taylor Ferebee","1581","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc226","Member City Council - Special (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1031","Natalie M. Kidd","1581","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs1300","Randy C. Bowman Sr.","1033","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc489","Member City Council (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs1030","Reginald C. Woodhouse","1440","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs807","Richelle D. Wallace","858","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc300","Mayor (Hampton City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs723","Robert C. ""Bobby"" Scott","2033","Democratic","0","650","HAMPTON CITY","0208","208 - KRAFT","ed6011","congressional","03","cc269","Member, House of Representatives (3rd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1027","Stephanie Jackson Afonja","1582","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
"cs534","Timothy M. Kaine","2003","Democratic","0","650","HAMPTON CITY","0208","208 - KRAFT","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs1029","Tina Banks-Gray","1630","","0","650","HAMPTON CITY","0208","208 - KRAFT","ed5947","city","HAMPTON CITY","cc382","Member School Board","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","4"
